# TBlite1 calc. on formamide
# Vol(Ang^3)   Energy (eV)
1.765369311255141156e+02 -1.265686099999999897e+03
1.853637776817900260e+02 -1.267348600000000033e+03
1.941906242380656806e+02 -1.268440499999999929e+03
2.030174707943415342e+02 -1.269076299999999947e+03
2.118443173506169899e+02 -1.269315100000000029e+03
2.206711639068926445e+02 -1.269215799999999945e+03
2.294980104631684128e+02 -1.268839199999999892e+03
2.383248570194442095e+02 -1.268244200000000092e+03
2.471517035757197789e+02 -1.267479000000000042e+03
2.559785501319955188e+02 -1.266578500000000076e+03
2.648053966882714576e+02 -1.265563599999999951e+03
