# TBlite1 calc. on ethcar
# Vol(Ang^3)   Energy (eV)
1.911714272712703746e+02 -1.235663700000000063e+03
2.007299986348337484e+02 -1.237567299999999932e+03
2.102885699983972074e+02 -1.238847800000000007e+03
2.198471413619608654e+02 -1.239610799999999927e+03
2.294057127255243245e+02 -1.239940499999999929e+03
2.389642840890879825e+02 -1.239916999999999916e+03
2.485228554526513278e+02 -1.239612800000000107e+03
2.580814268162149574e+02 -1.239085600000000113e+03
2.676399981797783312e+02 -1.238376600000000053e+03
2.771985695433416481e+02 -1.237515900000000101e+03
2.867571409069056472e+02 -1.236523799999999937e+03
