# TBlite1 calc. on succinic
# Vol(Ang^3)   Energy (eV)
1.951254451275182760e+02 -1.659819600000000037e+03
2.048817173838941983e+02 -1.661936300000000074e+03
2.146379896402700638e+02 -1.663299999999999955e+03
2.243942618966459293e+02 -1.664053400000000011e+03
2.341505341530217663e+02 -1.664300500000000056e+03
2.439068064093978307e+02 -1.664130000000000109e+03
2.536630786657738099e+02 -1.663617299999999886e+03
2.634193509221495901e+02 -1.662834900000000061e+03
2.731756231785255977e+02 -1.661844499999999925e+03
2.829318954349013211e+02 -1.660681399999999940e+03
2.926881676912774424e+02 -1.659370499999999993e+03
