# QE calc. on adaman
# Vol(Ang^3)   Energy (eV)
2.984948717436751053e+02 -3.621304521948961792e+03
3.134196153308586759e+02 -3.625008573480622999e+03
3.283443589180423032e+02 -3.627612727134689067e+03
3.432691025052259874e+02 -3.629303967976245985e+03
3.581938460924099559e+02 -3.630234631454735336e+03
3.731185896795935832e+02 -3.630529854289024570e+03
3.880433332667774380e+02 -3.630292956062799021e+03
4.029680768539609517e+02 -3.629610292374868095e+03
4.178928204411448064e+02 -3.628553582092777560e+03
4.328175640283286612e+02 -3.627183500207870111e+03
4.477423076155124022e+02 -3.625550637172632378e+03
