# QE calc. on anthracene
# Vol(Ang^3)   Energy (eV)
3.627984485503115479e+02 -4.484027981173099761e+03
3.809383709778272191e+02 -4.580664583811883858e+03
3.990782934053426629e+02 -4.639916941422943637e+03
4.172182158328581636e+02 -4.670464236592933958e+03
4.353581382603736074e+02 -4.683281050098916239e+03
4.534980606878894491e+02 -4.686119660573847796e+03
4.716379831154047224e+02 -4.683758144843206537e+03
4.897779055429205073e+02 -4.678922299066124651e+03
5.079178279704361785e+02 -4.673146089360376209e+03
5.260577503979518497e+02 -4.667268828684017535e+03
5.441976728254675209e+02 -4.661725675637378117e+03
