# QE calc. on hexamine
# Vol(Ang^3)   Energy (eV)
1.344346221265362828e+02 -2.176481756336992021e+03
1.411563532328630970e+02 -2.198786404688797575e+03
1.478780843391898827e+02 -2.211085173038909943e+03
1.545998154455168105e+02 -2.217461723969036939e+03
1.613215465518435678e+02 -2.220254134820384479e+03
1.680432776581703251e+02 -2.220838865418067599e+03
1.747650087644971961e+02 -2.220050488633128680e+03
1.814867398708237545e+02 -2.218410112262691200e+03
1.882084709771507676e+02 -2.216246674181712024e+03
1.949302020834774680e+02 -2.213780790140652243e+03
2.016519331898044527e+02 -2.211158436696715398e+03
