# QE calc. on ethcar
# Vol(Ang^3)   Energy (eV)
1.911714272712703746e+02 -3.456174941867541747e+03
2.007299986348337484e+02 -3.458220824865425129e+03
2.102885699983974064e+02 -3.459659296713230560e+03
2.198471413619608654e+02 -3.460597963059714402e+03
2.294057127255243245e+02 -3.461123639920303049e+03
2.389642840890879825e+02 -3.461307400028230404e+03
2.485228554526513278e+02 -3.461207087438520375e+03
2.580814268162149574e+02 -3.460870529559740589e+03
2.676399981797783312e+02 -3.460337521135997576e+03
2.771985695433416481e+02 -3.459640954879936089e+03
2.867571409069056472e+02 -3.458808672935300365e+03
