# TBlite1 calc. on triazine
# Vol(Ang^3)   Energy (eV)
4.449383283174053645e+02 -2.522129300000000057e+03
4.671852447332756810e+02 -2.723129600000000210e+03
4.894321611491462818e+02 -2.809028499999999894e+03
5.116790775650159731e+02 -2.843827699999999822e+03
5.339259939808865738e+02 -2.856350500000000011e+03
5.561729103967567198e+02 -2.858813200000000052e+03
5.784198268126270932e+02 -2.856448499999999967e+03
6.006667432284975803e+02 -2.851729699999999866e+03
6.229136596443674989e+02 -2.845920599999999922e+03
6.451605760602378723e+02 -2.839770700000000033e+03
6.674074924761088141e+02 -2.833746500000000196e+03
