# TBlite1 calc. on urea
# Vol(Ang^3)   Energy (eV)
1.157704492624163208e+02 -8.130863000000000511e+02
1.215589717255371482e+02 -8.266309999999999718e+02
1.273474941886579330e+02 -8.340770999999999731e+02
1.331360166517788457e+02 -8.379070000000000391e+02
1.389245391148994884e+02 -8.395565000000000282e+02
1.447130615780203868e+02 -8.398800999999999704e+02
1.505015840411412569e+02 -8.393830000000000382e+02
1.562901065042619848e+02 -8.383618999999999915e+02
1.620786289673828549e+02 -8.369931000000000267e+02
1.678671514305035544e+02 -8.353953999999999951e+02
1.736556738936245097e+02 -8.336602000000000317e+02
