# TBlite1 calc. on zinc_oxide
# Vol(Ang^3)   Energy (eV)
3.977497067519539797e+01 -2.986646000000000072e+02
4.176371920895515188e+01 -2.988940000000000055e+02
4.375246774271493422e+01 -2.990912999999999897e+02
4.574121627647470945e+01 -2.993761000000000081e+02
4.772996481023444915e+01 -2.997448999999999728e+02
4.971871334399424569e+01 -3.001211000000000126e+02
5.170746187775397829e+01 -3.004078000000000088e+02
5.369621041151376772e+01 -3.005498000000000047e+02
5.568495894527355716e+01 -3.005611000000000104e+02
5.767370747903328976e+01 -3.004938999999999965e+02
5.966245601279310762e+01 -3.003931999999999789e+02
