# TBlite1 calc. on mos2
# Vol(Ang^3)   Energy (eV)
1.049208502726579866e+02 -5.205847999999999729e+02
1.101668927862909015e+02 -5.217232000000000198e+02
1.154129352999238733e+02 -5.225104000000000042e+02
1.206589778135567457e+02 -5.230338000000000420e+02
1.259050203271896180e+02 -5.233587999999999738e+02
1.311510628408225898e+02 -5.235339999999999918e+02
1.363971053544554195e+02 -5.235942000000000007e+02
1.416431478680883629e+02 -5.235629999999999882e+02
1.468891903817213063e+02 -5.234565000000000055e+02
1.521352328953539654e+02 -5.232872999999999593e+02
1.573812754089871362e+02 -5.230674000000000206e+02
