# TBlite1 calc. on oxacb
# Vol(Ang^3)   Energy (eV)
1.266198931008573538e+02 -1.278914500000000089e+03
1.329508877559001121e+02 -1.294506800000000112e+03
1.392818824109430693e+02 -1.304605900000000020e+03
1.456128770659859129e+02 -1.310493500000000040e+03
1.519438717210287280e+02 -1.313341499999999996e+03
1.582748663760716852e+02 -1.313979299999999967e+03
1.646058610311144434e+02 -1.312992400000000089e+03
1.709368556861573722e+02 -1.310731399999999894e+03
1.772678503412001305e+02 -1.307411299999999983e+03
1.835988449962428888e+02 -1.303184199999999919e+03
1.899298396512859028e+02 -1.298186599999999999e+03
