# TBlite1 calc. on hexamine
# Vol(Ang^3)   Energy (eV)
1.344346221265362828e+02 -8.217051000000000158e+02
1.411563532328630970e+02 -8.460123999999999569e+02
1.478780843391898827e+02 -8.592649000000000115e+02
1.545998154455168105e+02 -8.660973000000000184e+02
1.613215465518435678e+02 -8.690741000000000440e+02
1.680432776581703251e+02 -8.696701000000000477e+02
1.747650087644971961e+02 -8.687622000000000071e+02
1.814867398708237545e+02 -8.668907000000000380e+02
1.882084709771507676e+02 -8.644026999999999816e+02
1.949302020834774680e+02 -8.615340999999999667e+02
2.016519331898044527e+02 -8.584470999999999776e+02
