# QE calc. on oxaca
# Vol(Ang^3)   Energy (eV)
2.511246690137152768e+02 -8.385706171632406040e+03
2.636809024644010719e+02 -8.389140963119294611e+03
2.762371359150870376e+02 -8.391504747054837935e+03
2.887933693657727190e+02 -8.392996843832599552e+03
3.013496028164584004e+02 -8.393776789170247866e+03
3.139058362671440818e+02 -8.393973488835430544e+03
3.264620697178299338e+02 -8.393691718629039315e+03
3.390183031685155584e+02 -8.393017010733410643e+03
3.515745366192014103e+02 -8.392019848075029586e+03
3.641307700698872623e+02 -8.390758228317186877e+03
3.766870035205726595e+02 -8.389280528538400176e+03
