# QE calc. on hexamine
# Vol(Ang^3)   Energy (eV)
1.344346221265362828e+02 -2.216273642159748761e+03
1.411563532328630970e+02 -2.217990792728624001e+03
1.478780843391898827e+02 -2.219181316895671443e+03
1.545998154455168105e+02 -2.219938197592241067e+03
1.613215465518435678e+02 -2.220336800011315972e+03
1.680432776581703251e+02 -2.220438654261978627e+03
1.747650087644971961e+02 -2.220294395559440090e+03
1.814867398708237545e+02 -2.219945856780458143e+03
1.882084709771507676e+02 -2.219427796250156462e+03
1.949302020834774680e+02 -2.218769261304470092e+03
2.016519331898044527e+02 -2.217994564634598646e+03
